benchmark,kind,line,function,applicable,pragma,in_main,in_excluded_function,on_scaffolding,end
polybench/trisolv,task,99,main,False,['#pragma omp task'],True,True,True,99
polybench/trisolv,task,99,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,99
polybench/trisolv,task,94,main,False,['#pragma omp task'],True,True,False,94
polybench/trisolv,task,94,main,False,['#pragma omp task'],True,True,False,94
polybench/trisolv,task,94,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,94
polybench/trisolv,task,97,main,False,['#pragma omp task'],True,True,True,97
polybench/trisolv,task,97,main,False,['#pragma omp task'],True,True,True,97
polybench/trisolv,task,97,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,97
polybench/trisolv,task,98,main,False,['#pragma omp task'],True,True,True,98
polybench/trisolv,task,98,main,False,['#pragma omp task'],True,True,True,98
polybench/trisolv,task,98,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,98
polybench/trisolv,task,99,main,False,['#pragma omp task'],True,True,True,99
polybench/trisolv,task,99,main,False,['#pragma omp task'],True,True,True,99
polybench/trisolv,task,99,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,99
polybench/trisolv,task,98,main,False,['#pragma omp task'],True,True,True,98
polybench/trisolv,task,98,main,False,['#pragma omp task'],True,True,True,98
polybench/trisolv,task,98,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,98
polybench/trisolv,task,97,main,False,['#pragma omp task'],True,True,True,97
polybench/trisolv,task,97,main,False,['#pragma omp task'],True,True,True,97
polybench/trisolv,task,97,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,97
polybench/trisolv,do_all,97,main,True,#pragma omp parallel for,True,True,True,97
polybench/trisolv,do_all,98,main,True,#pragma omp parallel for,True,True,True,98
polybench/trisolv,do_all,99,main,True,#pragma omp parallel for,True,True,True,99
polybench/trisolv,do_all,34,init_array,True,#pragma omp parallel for,False,True,False,34
polybench/trisolv,do_all,31,init_array,True,#pragma omp parallel for,False,True,False,31
polybench/trisolv,do_all,70,kernel_trisolv,True,#pragma omp parallel for,False,False,False,70
polybench/trisolv,do_all,67,kernel_trisolv,True,#pragma omp parallel for,False,False,False,67
polybench/trisolv,do_all,49,print_array,True,#pragma omp parallel for,False,True,False,49
polybench/trisolv,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trmm,task,85,main,False,['#pragma omp task'],True,True,False,86
polybench/trmm,task,85,main,False,['#pragma omp task'],True,True,False,86
polybench/trmm,task,85,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,86
polybench/trmm,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/trmm,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/trmm,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trmm,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trmm,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/trmm,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/trmm,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/trmm,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/trmm,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/trmm,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/trmm,task,96,main,False,['#pragma omp task'],True,True,True,96
polybench/trmm,task,96,main,False,['#pragma omp task'],True,True,True,96
polybench/trmm,task,96,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,96
polybench/trmm,task,92,main,False,['#pragma omp task'],True,True,False,92
polybench/trmm,task,92,main,False,['#pragma omp task'],True,True,False,92
polybench/trmm,task,92,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,92
polybench/trmm,task,95,main,False,['#pragma omp task'],True,True,True,95
polybench/trmm,task,95,main,False,['#pragma omp task'],True,True,True,95
polybench/trmm,task,95,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,95
polybench/trmm,task,96,main,False,['#pragma omp task'],True,True,True,96
polybench/trmm,task,96,main,False,['#pragma omp task'],True,True,True,96
polybench/trmm,task,96,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,96
polybench/trmm,task,95,main,False,['#pragma omp task'],True,True,True,95
polybench/trmm,task,95,main,False,['#pragma omp task'],True,True,True,95
polybench/trmm,task,95,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,95
polybench/trmm,do_all,95,main,True,#pragma omp parallel for,True,True,True,95
polybench/trmm,do_all,96,main,True,#pragma omp parallel for,True,True,True,96
polybench/trmm,do_all,33,init_array,True,#pragma omp parallel for,False,True,False,33
polybench/trmm,do_all,32,init_array,True,#pragma omp parallel for,False,True,False,32
polybench/trmm,do_all,71,kernel_trmm,True,#pragma omp parallel for,False,False,False,71
polybench/trmm,do_all,70,kernel_trmm,True,#pragma omp parallel for,False,False,False,70
polybench/trmm,do_all,69,kernel_trmm,True,#pragma omp parallel for,False,False,False,69
polybench/trmm,do_all,49,print_array,True,#pragma omp parallel for,False,True,False,49
polybench/trmm,do_all,48,print_array,True,#pragma omp parallel for,False,True,False,48
polybench/trmm,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/trmm,reduction,71,kernel_trmm,True,#pragma omp parallel for,False,False,False,71
polybench/trmm,reduction,69,kernel_trmm,True,#pragma omp parallel for,False,False,False,69
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,False,['#pragma omp task'],False,False,False,159
rodinia-3.1/hotspot,task,159,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,159
rodinia-3.1/hotspot,task,300,main,False,['#pragma omp task'],True,True,True,300
rodinia-3.1/hotspot,task,300,main,False,['#pragma omp task'],True,True,True,300
rodinia-3.1/hotspot,task,300,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,300
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,True,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,True,True,323
rodinia-3.1/hotspot,task,323,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,True,True,323
rodinia-3.1/hotspot,task,323,main,False,['#pragma omp task'],True,True,True,323
rodinia-3.1/hotspot,task,323,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,323
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,False,['#pragma omp task'],False,False,False,195
rodinia-3.1/hotspot,task,195,single_iteration,True,"['#pragma omp parallel', '#pragma omp single']",False,False,False,195
rodinia-3.1/hotspot,do_all,323,main,True,#pragma omp parallel for,True,True,True,323
rodinia-3.1/hotspot,do_all,157,single_iteration,True,#pragma omp parallel for,False,False,False,157
rodinia-3.1/hotspot,do_all,156,single_iteration,True,#pragma omp parallel for,False,False,False,156
rodinia-3.1/hotspot,do_all,147,single_iteration,True,#pragma omp parallel for,False,False,False,147
rodinia-3.1/hotspot,do_all,215,single_iteration,True,#pragma omp parallel for,False,False,False,215
rodinia-3.1/hotspot,do_all,213,single_iteration,True,#pragma omp parallel for,False,False,False,213
rodinia-3.1/hotspot,do_all,284,hs_generate,True,#pragma omp parallel for,False,True,False,284
