benchmark,seed,run,rc,seconds,sha256_set,sha256_ordered,sha256_do_all_set,sha256_reduction_set,sha256_task_set,do_all,task,reduction,error,profile_sha256
polybench/2mm,7,8,0,3.35,26e504c2cb5325f12e057107449545e467a64aa999eb4dd4865780f800e56fa0,195d2f49a5329d646f6a04cf1404266727c13b68f512415b9f7faad1922e417a,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,63c7620e3d9e3b284467f571dcf9d9160241717d0ebbc1d61b17fd0bf8d34a75,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,9,0,3.3,7a8870d3ef794e89234f63a836bc36a4d6cad01ac0237b266e83a9d929e3605c,efda27a74f572cc12b05ce22aecba8fa1c5021d32740510e488faf72b6f97ca7,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ef3255074540a6d5059df8cdbfc29d6afd9e39feb2db67bd19f11c487d45d3e0,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,10,0,3.63,d8579d2780600b508e177c7eb0abdf9f0e5b570f98b90f81975598eef330aa48,b1eda1a504be21cc2105fec9a2cb9335551bf5164f2e6a473f4bb2a0f3eb6a77,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0452bc6bd856b438f33773ed18c4c2634a51de0ecf5742d8a594bcfa1ce1c9ff,22,60,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,11,0,3.47,41395fdd19559c1ca9e55840372f5a0e6343e96dfa96263d03031af697832019,4e4923e2a3586c772c9c7e8ece9491301302493994d176fbef93f5d1237cbd44,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e59440cefb9cc870548c114e649e2cc0c846aac6ca1e8389dbbf50e5759ac12d,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,12,0,3.06,7a6f942f61c565ce8cadb4df9436bbc60c1b6475bf6f62166170e63bdeb08b64,a8ba2209677a14c7ae9b3e504fc04d4ab8b6c8c7036e2766c3c64c134bfd55e9,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d2c3ce13fce67181a7c8e602c83bea52b8b6c49eea1355f6c1bfa7df57f9c5a6,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,13,0,3.34,8339111e6429aa120b61bb9a27b5b65aa59dc6150727fe0e0511e091c43278ee,f296cb73cafaf81cc92bcf57eb2d7de6c44c48d2941f370b7935d9b61297315c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e66d1a97a38d4c3644c1adac751e4241f9f1f3b07967af0719fd08bca9ad2e2e,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,14,0,3.05,fd15995d205002ee7fd34a33401bf7f6f01c519141d038517c029cac26538e7d,b938fdbdbd1be33208b36c273e4700dc2410ad8147c1c612708c873f6df1dccd,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,843ca0878728128e052aee835f072f0beb464996aff18b5f609a1c9f874b5020,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,15,0,3.08,8339111e6429aa120b61bb9a27b5b65aa59dc6150727fe0e0511e091c43278ee,f296cb73cafaf81cc92bcf57eb2d7de6c44c48d2941f370b7935d9b61297315c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e66d1a97a38d4c3644c1adac751e4241f9f1f3b07967af0719fd08bca9ad2e2e,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,16,0,3.27,f22966dbe0a0b099206328b7b55c4521f07c95a2ca6bdef7d60e819929e34c70,1c497bc52bc1d5563eca38a120cfed4ab2f3b856798175e4e9b6199e2938df95,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,95220c69d12a4929d288ecf6b80cce18e8525f6c3489e1dcc5e05a3f444f57b8,22,60,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,17,0,3.55,420aff53fddcd64719f077bc40b189202aaac3b587543acdc115cda60117dce6,7f8cb0f24ee696ffbb6351b35faf3ea5adc691c0e1afd10ab38670afed3f88ff,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,063401a2152ce842985967afd81cf2f70a1646f2c4d8408de7d8a6a41bc094e1,22,54,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,18,0,3.58,5259de86d8f5b9ce95d240cc6c4aba9a53e80c88d5d39605182d9442091414f7,cabb8eeda31fdcf25d019c6b592043c44ad07d3b8e899ff97fc752b3eaf02e7a,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ea27c00724a153d63329d6caadb465d65294244bacffb360f64feb215361aa82,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,19,0,3.11,182a7f94a58df083bbfb28df7f4b53b16a9d06aad3d96bdc050eb8be54ad5b15,c31f5c6c113025b413639a0807ff37f4b014ff77f14cf1e33c786b19d985baf0,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6f0516c83f734112f2c7243e9cd069e2e680c11a43d2a000ca5d36e632efff9,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,20,0,3.51,bcc6699c0592c6e31b341714ac56d5712be66c5e6c1b1a64f819dffeb0001dc9,04f6237c535c6d55b8050ae712506f47fc597d6880514e5986baf52f217fc439,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2f4f13609ac48a43b486eea260a279aa15d2468c4d8aa113966ac5f2a996679a,22,63,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
rodinia-3.1/pathfinder,free,1,0,4.35,8e427d36c7062401701e1cf7300ff6d20bd80576fdb694f6f0ff3cf58d13bcd1,1ee4b107412462f487dcc8a107d63355a11e7d25270109171721a6d8fae68122,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dd64cd7579891d22b056075a79326bbc8f7f60274b73fc33b714698e2ee6e923,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,2,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,3,1,2.63,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,4,0,4.26,8610fca46b45f03227b862bfbfab651e32f26626b25bf01f40f3534a3767b088,6a888fee1f7375472533626a9d66a92cf5710b82d6857d7caa8acbedaa35be2a,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,eb351d26b63d478d2f855024765ecf02ab587a41fcebaaf981648bcdbc2c6c61,10,36,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,5,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,6,0,4.35,f4804eadf6eef4ba290b84467bd38903ce13b131b5f7c1067e593f14f13659ad,6a3c1d0509c660775d975bfc0fe987d80b8b63fc08abce69112bdf6963df6f33,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,405e9d8b7fd8788985fe5c98b917ff175d14781be3e719779dc0324fabd17b99,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,7,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,8,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,9,1,2.55,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,10,1,2.56,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,11,0,4.44,1efbeac865a75db75ba178172f7b6588544ab05563949cfa4dfd61bab13d87a8,a639bbcc949d70ab010ea0a5901f7ca448e354fef687b32c1e60ed074bf88fa1,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6f6d2cd2a7ea2e6a54ad40649dc4ea5d49cbad03cdf2b4b39015064c902ac762,10,42,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,12,1,2.58,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,13,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,14,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,15,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,16,1,2.59,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,17,1,2.59,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,18,1,2.59,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,19,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,free,20,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,1,0,4.33,348d492e82c4db71ade006d3f4502cdedff14803b5d35e87b6cfe59a7218c4ac,3ee342915fa53975b212df8e4122f4c790e80f432b30dc743cd9695eceecf748,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8b0e7521492e6727533a3232cad86663629443b51de6e149f7b8d711f7208fc6,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,2,1,2.54,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,3,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,4,1,2.6,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,5,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,6,1,2.59,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,7,1,2.61,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,8,1,2.55,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,9,1,2.56,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,10,0,4.31,c2b028d11545b08627150054c2cd195b4540df0913af46bb4d34aa288ede70bc,b043453849a0bd114d1aa149660fcf5540ccd4ec00ec40110bb09989a00ba43e,b30b32ed5842195478cf67d1c2e344fdc133ed3e160b5b9525f1cb45278c4d65,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,377e1aef61f34093dd2692f3aab804b1d4405fb1d0a09dd16ed35df983decca2,11,42,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,11,0,4.33,c787babf6114c10a08006db637fd94c294115eaf388c76c8c4f84227179c809f,0084f6bd62c4c5111397e85411aba6ae731efc1a176c348a5f191d89372fd140,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ad63ca444bbd4848c1293583f98ec5b272f6a22ca0a24696f7fdc2bd3fced39e,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,12,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,13,0,4.33,6665aa6c07c3f2e162864efb81ff51e7444441f4fdd6613b9c46ef2dcc81eca3,55b307f66709f14468a05eba6a81525ec2b52d985f07f1a0139aa23a4be3df8c,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,da33cbc719ee044a1e0b4d0f90527612118858d8db6607ba028e9636dab41b8e,10,42,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,14,0,4.31,565a35f468dc5b89c077f1b1a81e18b6bf835f76aa6c2fb90a938b569f8af9e3,cc58a4fc70fa921dbebe09b7b5c1d030870167093a2555d7ea3ad6aedaef1ded,b30b32ed5842195478cf67d1c2e344fdc133ed3e160b5b9525f1cb45278c4d65,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3c3cc5b37bdab1f2668d567d2ad9532e90a33db3df9bca8f90e3ba839a572c65,11,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,15,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,16,0,4.3,7a9c01ca3735647356e25f74d56a9ed14b658b2966551462f86c3fd2fc15d710,fed105b9581eb57fd25048596f4c19c26172c180049872e17a140a75ffb4a20f,b30b32ed5842195478cf67d1c2e344fdc133ed3e160b5b9525f1cb45278c4d65,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f364f1ebdd12a8c49a10523b3f9c5be3e2ae5e2b40dac13e835701de47dc7118,11,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,17,1,2.81,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,18,0,4.36,6f90d48de491daafad4c3cf1b29befcb86d52aa3843b66b8bf88f793518c8432,4ecbd0d4fd81f915977ebc30f291bb5f03384631d287fb95d7ba99464d16c96e,b30b32ed5842195478cf67d1c2e344fdc133ed3e160b5b9525f1cb45278c4d65,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,27b066dcfba8a244cd441ab9bdf7c229f570f8f231e5e0dd951d6ce43aa842b7,11,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,19,0,4.24,60ed4b6f562ccbf3d376d423adce5d4ba8534003cf973f44439693967ebd0629,24dfd6dfeb7810ffd5802b2fab70ab1feece87f0301a3d353f18d28b0ced30c2,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f059c200ddbc277ed1adbcf376af82035bd7197e8fcb88ff0e96a71b301509c6,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,0,20,1,2.56,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,1,1,2.58,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,2,0,4.33,f719682cc4659ac3699d1a84d01062d314f44cf1badfcbfad73830cff7439f7d,3ca675d43d1dfa6615f20da4d20f124d5af46c9a7623add9f023bc85ef4867d5,b30b32ed5842195478cf67d1c2e344fdc133ed3e160b5b9525f1cb45278c4d65,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a8ac79239b93c331b4d9de976c03d11571ac628634adec87c67d5526e668ae89,11,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,3,0,4.35,5a83b384ee43940da4c83192045fd9ac80f995ddfd040ed22fcc0dc33874234d,857424991a4129f92bc7031de7838d85b5f92c1da0e4b586d38a0ff902f1b21f,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0cff32a6b77cad3b67f22615bba4e2d8757c1d2ec1a2992b0184b8aeef6adbcf,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,4,1,2.57,,,,,,,,,IndexError: string index out of range,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,5,0,4.62,9d80af3581208e7c0a31e1356877ffbbd4c2791f583462ef0ad6197ad5f6f3aa,f38b7f34a3da2d96a3abe9413bd0e65d14861b0d4a559ed1a2b2e77252284c31,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,497b7927f95ebbb23832e8e08232d37d48564cdf18166e0cd89795259e2c64bc,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
rodinia-3.1/pathfinder,7,6,0,4.41,1d2f0661092d46c77ca16784759b4b14438f02f0d0c84cba2d78e1aceda314aa,9c3a8212b006633e177d8a98b5254692a444e1b02c9caaf9d091b7fd34475b93,35118b6a220c23b91150bb7f9c90941de26a43e9da4b69c30549866c713a6a32,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,43e5e5b64c62f1e194faa113cd93f4b81851e968eb5b5003283b61527c1995e7,10,39,0,,2a518ae8af2c8c02b2b4425534b2f612824864bec2ac923f2b8002b1192dd65f
